country;date;temperature_avg;temperature_min;temperature_max;precipitation;snow_depth
Finland;2018-01-23;-15.84642857;-21.66710526;-11.41324503;2.249180328;451.8333333
Sweden;2016-06-18;13.98;11.46651786;16.36044444;3.956542811;0.0
Sweden;2018-03-21;-0.488888889;-6.586574074;4.099534884;0.860847458;460.8563536
Norway;2015-08-12;12.02222222;9.218518519;16.93727273;1.348188406;1.467889908
Finland;2019-10-01;6.610714286;4.487417219;9.543421053;11.71206897;3.333333333
Norway;2015-09-01;9.916666667;8.201834862;13.79636364;13.58519856;0.0
Norway;2015-01-27;-2.505263158;-3.981081081;2.063302752;8.813669065;392.2579186
Finland;2015-02-14;-6.725;-8.651298701;-3.044871795;0.756565657;438.4090909
Sweden;2018-02-23;-7.1;-12.60779817;-5.011009174;0.809780776;458.7912088
Finland;2017-02-17;-0.992857143;-3.284768212;0.813157895;0.7453125;317.4736842
Finland;2018-08-09;20.74642857;14.88675497;25.31437908;1.180769231;0.0
Finland;2017-02-14;0.778571429;-1.68013245;5.103267974;0.025396825;312.55
Sweden;2019-04-11;-1.466666667;-8.165437788;3.523394495;0.009106529;178.220339
Norway;2015-11-16;1.405555556;-1.384821429;4.235135135;9.806909091;22.32876712
Norway;2015-06-17;7.933333333;5.226363636;12.42545455;4.785251799;0.783410138
Sweden;2017-09-21;9.477777778;5.109459459;10.86818182;0.737770383;0.0
Norway;2015-02-28;1.494444444;-0.480909091;4.044144144;8.634296029;350.7906977
Norway;2019-12-18;-4.336842105;-5.13592233;-0.350485437;1.488235294;207.1329787
Norway;2016-10-05;5.647368421;1.612173913;11.40862069;0.715018315;0.0
Sweden;2019-03-03;-1.844444444;-8.596296296;-0.260550459;4.546563574;184.5294118
Norway;2015-04-27;2.31875;-1.520183486;7.435454545;0.870289855;144.8153153
Norway;2015-07-07;10.79444444;9.344444444;14.25688073;5.26534296;0.0
Finland;2018-08-07;14.43214286;9.819333333;19.14640523;0.139444444;0.0
Finland;2015-11-17;1.257142857;-0.603267974;2.224025974;2.9235;133.25
Sweden;2017-06-22;12.24444444;6.589090909;15.82352941;0.377062706;0.0
Sweden;2017-11-15;0.522222222;-5.853669725;1.564220183;0.346296296;27.8974359
Sweden;2015-03-12;1.31;-4.871713147;6.832936508;0.018730159;165.5497382
Norway;2015-04-13;2.211111111;-0.194594595;5.469642857;2.629496403;233.25
Sweden;2018-05-13;15.03333333;7.683944954;21.51461187;0.12613828;2.569060773
Sweden;2017-10-25;5.877777778;2.350909091;6.580821918;8.999499165;3.61878453
Sweden;2016-07-15;15.49;10.74414414;19.89684685;2.738762215;0.0
Sweden;2018-03-26;-4.3;-10.08801843;0.495391705;0.604230118;423.3602151
Norway;2018-03-20;-3.168421053;-6.887037037;1.803669725;3.101908397;579.6330275
Norway;2016-01-05;-9.255555556;-10.77589286;-6.260176991;0.24057971;109.1772727
Sweden;2016-04-01;2.55;-3.538157895;6.748898678;0.043111831;133.9267016
Sweden;2018-01-25;3.055555556;-1.942465753;2.927853881;0.634064081;331.4397906
Norway;2015-09-18;10.57777778;10.15555556;14.59272727;5.362318841;0.09009009
Sweden;2016-10-28;7.26;3.032743363;7.989912281;0.520226537;0.493506494
Norway;2016-09-10;12.02105263;10.69649123;16.46495726;13.01490909;0.0
Norway;2019-10-30;-0.994736842;-2.976923077;3.066037736;6.363333333;22.09424084
Sweden;2017-08-30;14.83333333;10.00772727;18.24977376;6.36627907;0.0
Sweden;2016-12-15;-3.01;-9.067111111;-0.782222222;0.113495935;118.8782816
Finland;2019-02-07;-8.535714286;-16.28344371;-5.221333333;2.348554913;487.0
Norway;2015-09-26;8.138888889;5.973636364;12.17909091;2.568478261;0.0
Finland;2016-05-18;8.178571429;2.931578947;12.64210526;0.512626263;0.0
Sweden;2016-02-04;-2.62;-9.220444444;-0.969777778;0.333655395;165.6728232
Sweden;2015-03-10;4.07;-1.394444444;5.803571429;0.564920635;170.9819121
Finland;2017-09-16;7.714285714;5.673026316;10.38051948;1.308648649;0.0
Sweden;2016-05-26;10.6;5.279464286;14.75155556;2.505987055;0.0
Norway;2019-07-23;16.18947368;13.13762376;21.9223301;0.487916667;1.777777778
Finland;2015-05-30;11.725;5.581168831;16.25;0.595431472;5.0
Finland;2019-11-29;-2.4;-5.594039735;0.858278146;6.036206897;69.65
Finland;2019-10-09;1.337037037;-0.905960265;4.074324324;1.182386364;7.272727273
Norway;2019-10-19;2.405263158;1.498058252;6.06509434;4.193333333;3.423913043
Sweden;2017-02-06;-3.244444444;-5.195964126;-1.183111111;0.479608483;144.0105541
Sweden;2017-05-12;4.844444444;-1.343891403;9.215384615;0.086820428;41.74863388
Finland;2019-01-30;-8.646428571;-10.87533333;-6.196;1.648876404;444.2272727
Norway;2017-08-06;12.74210526;10.98596491;16.77948718;4.515328467;0.0
Finland;2016-11-30;-1.214285714;-4.844078947;0.134868421;1.433846154;174.0
Sweden;2015-02-19;3.97;0.256521739;5.534782609;0.749286846;227.9473684
Finland;2016-12-31;0.878571429;-1.109271523;3.377124183;0.48125;321.1538462
Sweden;2019-11-16;2.466666667;-4.530733945;0.339351852;8.302105263;64.92668622
Finland;2018-12-08;-2.421428571;-4.086092715;-1.015540541;5.891111111;115.5384615
Norway;2019-12-10;-5.111111111;-8.225961538;0.37745098;16.37142857;201.2222222
Sweden;2015-03-31;1.76;-2.444621514;4.461507937;1.698888889;221.3022113
Norway;2019-06-26;11.52105263;9.673267327;15.98942308;1.500423729;0.0
Norway;2015-11-23;-2.861111111;-6.775221239;0.445945946;3.686231884;74.82272727
Norway;2015-07-17;11.58333333;6.288181818;16.26545455;5.351086957;0.098522167
Sweden;2015-08-26;15.95;11.39716599;19.37550201;1.91952;0.0
Norway;2016-11-07;-5.652631579;-8.481034483;-3.352542373;0.544280443;87.42358079
Norway;2015-08-14;13.44444444;8.23;19.21363636;1.610830325;0.0
Norway;2016-10-26;4.210526316;1.715652174;6.931858407;5.282352941;0.943396226
Sweden;2019-02-01;-5.488888889;-11.77614679;-6.210599078;3.565689655;290.6666667
Norway;2018-12-09;-1.326315789;-3.57961165;1.058095238;2.998340249;118.75
Sweden;2018-01-23;-6.855555556;-14.20636364;-7.402293578;6.268634064;375.4716981
Norway;2018-07-02;15.47894737;9.475247525;23.06504854;0.019047619;0.0
Sweden;2019-04-30;8.933333333;2.468518519;15.62949309;0.48419244;8.021680217
Norway;2019-10-17;3.878947368;2.624038462;6.405660377;3.991213389;3.825136612
Norway;2019-11-15;-0.736842105;-2.634951456;1.976699029;1.033054393;69.84183673
Finland;2019-02-01;-14.01428571;-17.4295302;-9.603355705;0.233526012;451.1363636
Sweden;2019-09-19;7.011111111;1.904672897;10.64579439;0.406842105;0.029585799
Sweden;2016-11-25;1.98;-6.575446429;2.052252252;3.705194805;74.30051813
Norway;2019-12-23;-1.278947368;-1.662376238;1.823762376;3.540336134;192.2565445
Sweden;2017-01-17;-3.177777778;-13.204;-1.291964286;1.336319218;186.356383
Sweden;2018-09-11;12.4875;10.00186047;14.63971963;5.619316239;0.0
Sweden;2018-03-24;-0.066666667;-5.181481481;1.409767442;1.137732657;427.4643875
Sweden;2015-05-22;9.14;2.813306452;12.80040161;4.547936508;2.150259067
Norway;2018-08-28;11.02631579;8.509;15.92352941;0.170040486;0.0
Sweden;2016-05-07;12.72;2.704867257;18.66371681;0.001456311;13.69146006
Finland;2019-07-11;11.66428571;7.787333333;16.19346405;0.317045455;0.0
Sweden;2019-11-18;3.633333333;-0.608256881;3.163425926;3.064385965;80.0
Finland;2016-07-26;20.05;13.9;25.01830065;2.168041237;0.0
Finland;2016-04-09;3.014285714;0.732236842;6.035947712;0.387373737;585.25
Sweden;2016-09-29;12.12;6.908810573;13.98986784;7.089482201;0.0
Norway;2018-08-18;12.44210526;10.0950495;16.2127451;8.9328;0.0
Sweden;2018-07-22;19.42222222;13.72222222;24.75694444;1.34991511;0.0
Sweden;2016-12-20;2.99;-0.207142857;5.399553571;0.040813008;80.84832905
Finland;2019-10-21;0.603703704;-2.143708609;2.472847682;0.472067039;30.16666667
Sweden;2018-01-29;-1.188888889;-4.400458716;-0.958636364;4.797639123;341.4016173
Sweden;2019-03-20;2.255555556;-6.241395349;6.469158879;0.587457045;314.8579545
Sweden;2017-10-26;4.533333333;2.538812785;6.034545455;1.751585977;10.46831956
Finland;2018-04-30;4.564285714;-0.848993289;8.678289474;0.935359116;371.2222222
Sweden;2015-06-22;13.44;7.338095238;18.79655172;4.051757188;0.0
Norway;2017-07-25;14.43157895;11.04956522;20.49482759;1.052919708;-0.098039216
Finland;2019-04-10;-3.203571429;-5.803311258;-0.152941176;0.457062147;478.2352941
Finland;2016-11-25;-3.917857143;-5.88;-1.058389262;6.850531915;132.625
Sweden;2015-09-22;10.62;7.162948207;12.55198413;4.681570513;0.0
Finland;2017-12-21;-0.889285714;-2.691275168;1.234868421;0.481081081;288.3157895
Sweden;2016-02-24;-1.67;-7.403947368;1.744052863;0.504025765;228.9812332
Finland;2018-01-07;-5.9;-8.270198675;-1.919736842;1.105464481;426.5882353
Norway;2018-11-07;4.236842105;2.972;7.695918367;0.430165289;6.340314136
Sweden;2019-03-28;5.4;-2.123744292;10.88995434;0.718900344;238.7784091
Norway;2017-10-18;5.005555556;2.505660377;8.750925926;1.364814815;1.121076233
Norway;2019-09-20;7.773684211;4.378095238;12.40384615;4.260337553;0.220994475
Sweden;2017-04-15;-1.655555556;-6.812556054;1.632735426;1.457236842;136.5891473
Norway;2017-06-13;10.52105263;8.756034483;15.29043478;1.134782609;1.761261261
Sweden;2017-10-31;1.088888889;-4.557272727;3.429090909;0.774457429;8.815426997
Finland;2019-10-31;-1.792592593;-6.071428571;0.311111111;1.042372881;89.33333333
Finland;2015-03-21;-6.425925926;-9.371710526;-2.560645161;0.020408163;417.3571429
Sweden;2019-01-12;-2.033333333;-5.25;0.81712963;0.684707904;135.9365994
Finland;2015-09-13;11.48235294;6.414569536;17.6503268;0.333502538;0.0
Finland;2015-09-15;12.19285714;7.583116883;16.43051948;0.659898477;0.0
Norway;2015-06-09;8.383333333;4.004545455;12.8266055;3.048920863;6.109004739
Finland;2017-11-09;3.717857143;1.372727273;4.868627451;4.180748663;147.75
Norway;2016-08-06;11.77894737;10.72566372;15.70086957;4.411272727;0.0
Norway;2017-11-26;-0.216666667;-2.635576923;2.669811321;3.248496241;142.037037
Finland;2018-12-16;-7.046428571;-9.31192053;-4.745333333;0.746327684;135.2
Finland;2018-11-29;-1.264285714;-5.936601307;0.306622517;1.727840909;38.1875
Finland;2019-12-07;0.374074074;-2.181045752;1.570779221;4.706179775;53.33333333
Finland;2018-04-28;4.767857143;-0.420915033;9.660784314;0.858152174;375.9
Finland;2015-08-10;15.63214286;9.161184211;21.10789474;0.034517766;0.0
Sweden;2017-10-22;4.1;0.581278539;5.066666667;4.424373957;0.254237288
Norway;2015-02-22;-3.610526316;-4.643636364;1.248214286;5.402158273;341.3715596
Norway;2015-08-11;13.85555556;11.55700935;19.33055556;4.639130435;0.0
Sweden;2015-04-17;3.8;0.32248996;7.637450199;0.304936306;110.2133333
Finland;2018-09-07;13.23214286;8.555333333;18.14437086;0.431843575;0.0
Norway;2019-05-08;2.515789474;-1.295192308;7.467619048;1.662240664;25.82539683
Sweden;2015-08-02;13.7;8.30375;17.50248963;1.53664;0.0
Sweden;2018-10-28;-0.877777778;-5.557142857;0.807762557;0.264444444;10.65088757
Finland;2017-06-27;11.68928571;8.377777778;14.69346405;2.629787234;0.0
Finland;2015-07-27;14.05;12.15779221;17.14903226;4.174874372;0.0
Sweden;2015-01-18;-0.6;-5.701176471;0.1421875;1.01515625;181.3101604
Norway;2017-07-30;12.86315789;10.74553571;17.31696429;7.415693431;0.0
Finland;2016-04-29;8.028571429;3.832679739;13.20714286;0.726262626;369.75
Norway;2019-09-21;8.0;4.66952381;14.63333333;0.837394958;0.0
Sweden;2015-05-05;8.49;3.441935484;10.01854839;8.702698413;45.53763441
Sweden;2015-07-01;17.14;8.045228216;22.01493776;0.135313002;0.0
Norway;2018-10-09;7.063157895;5.088235294;10.29705882;13.48902439;3.362694301
Norway;2018-03-10;-5.584210526;-8.683962264;-0.491509434;0.233712121;558.3796296
Norway;2018-07-21;15.05555556;11.57857143;21.35454545;0.7592;0.0
Finland;2016-02-28;-8.557142857;-12.72222222;-3.854901961;0.167171717;498.8888889
Finland;2015-06-15;9.353571429;7.246405229;12.86233766;3.993367347;0.0
Finland;2015-02-10;2.317857143;-3.369230769;4.429032258;0.476262626;449.0454545
Sweden;2019-01-25;-6.744444444;-10.34541284;-6.327522936;1.099656357;200.2234637
Norway;2017-11-29;-4.377777778;-6.772897196;-1.062037037;0.777902622;168.6531532
Sweden;2019-07-27;22.68888889;14.99719626;28.73767442;0.337456446;0.0
Norway;2017-12-18;-3.068421053;-5.584545455;0.310909091;2.305223881;230.1748879
Sweden;2016-07-02;15.92;12.90135747;18.66711712;7.450651466;0.0
Finland;2017-07-11;17.075;12.13246753;20.92941176;5.606486486;0.0
Sweden;2017-02-07;-6.822222222;-10.71479821;-4.628888889;0.294942904;150.5249344
Sweden;2016-03-09;0.13;-2.900884956;2.096035242;0.191774194;282.2834646
Norway;2019-01-07;-0.615789474;-2.062626263;3.171428571;7.724680851;101.9319372
Norway;2019-03-02;-4.057894737;-6.854368932;0.858252427;5.112765957;231.6010638
Sweden;2019-01-03;-2.877777778;-8.714953271;-0.007981221;1.39245283;128.3888889
Sweden;2017-12-24;-1.322222222;-6.50875576;1.816894977;2.295109612;177.6217765
Sweden;2017-01-27;-1.311111111;-4.276233184;3.091964286;0.01237785;133.92
Norway;2018-08-16;13.74736842;12.14313725;16.94951456;15.6498008;0.0
Sweden;2019-07-23;17.65555556;12.92930233;23.12546296;0.197038328;0.0
Norway;2019-06-23;10.79473684;7.063106796;14.61153846;1.149579832;0.0
Sweden;2015-09-03;12.59;6.872764228;16.33927126;1.973878205;0.0
Finland;2019-01-23;-12.97142857;-17.07615894;-7.215231788;1.078857143;387.4
Sweden;2016-09-02;13.82;8.85814978;16.8215859;1.298869144;0.0
Sweden;2017-12-15;-0.7;-4.696347032;-1.064220183;1.723777403;229.3266833
Finland;2015-05-26;11.26785714;3.861290323;15.97597403;2.297461929;69.75
Sweden;2017-01-30;-0.366666667;-3.325446429;1.864573991;0.094299674;133.0809399
Finland;2019-03-31;-0.071428571;-3.184666667;3.065359477;0.377653631;485.0
Sweden;2016-10-13;3.36;0.21875;6.892920354;0.01407767;0.0
Finland;2019-05-24;7.417857143;3.214569536;10.68278146;1.985875706;0.0
Norway;2017-11-16;0.422222222;-2.654285714;4.591346154;10.82669173;64.17040359
Norway;2016-10-15;3.736842105;1.015517241;7.55982906;0.241605839;0.137614679
Finland;2018-11-25;-5.189285714;-7.221192053;-1.638157895;0.407865169;51.5
Finland;2016-02-14;-1.364285714;-4.485526316;-0.265806452;3.864676617;407.9473684
Norway;2016-06-02;12.52631579;9.048275862;19.0612069;0.84981685;0.445945946
Norway;2016-02-07;-0.031578947;-1.742608696;3.602608696;8.37919708;310.8173516
Norway;2016-12-22;1.905263158;0.19137931;4.600854701;8.521978022;75.33333333
Finland;2017-06-07;16.075;6.013636364;21.46623377;0.559358289;95.25
Sweden;2016-10-27;6.86;1.961403509;7.354625551;2.337378641;0.418848168
Norway;2016-05-15;6.063157895;2.44;10.46068376;0.394525547;23.02325581
Finland;2017-09-21;8.760714286;5.909803922;11.20784314;0.205945946;0.0
Sweden;2016-09-01;15.41;11.884;18.78810573;0.906462036;0.0
Finland;2018-08-13;12.71071429;9.491275168;16.39735099;2.928021978;0.0
Norway;2017-02-16;-0.978947368;-1.076724138;2.960683761;3.986446886;156.4361233
Sweden;2015-04-14;2.82;-1.893253968;5.213888889;1.883917197;128.630137
Norway;2019-03-06;-4.368421053;-6.433333333;-0.362135922;6.908510638;266.8730159
Norway;2019-04-08;-0.147368421;-3.049514563;4.918811881;0.054166667;187.8888889
Finland;2017-08-22;11.94642857;9.100662252;15.52792208;3.487027027;0.0
Sweden;2015-10-13;5.9;1.1764;8.913654618;0.514308682;0.0
Norway;2018-09-02;13.21578947;9.149038462;18.05288462;0.401619433;0.0
Sweden;2018-06-01;16.98888889;9.422119816;24.11598174;0.214839798;0.0
Norway;2019-05-31;7.147368421;3.103846154;11.55428571;7.105882353;7.540106952
Norway;2015-10-04;5.238888889;3.324074074;10.12612613;0.889090909;0.460829493
Norway;2017-09-19;8.821052632;7.583928571;12.35309735;4.342909091;0.0
Finland;2017-10-21;-0.889285714;-3.494805195;2.422875817;0.203804348;23.5
Finland;2017-03-07;-8.255555556;-14.54144737;-2.020805369;1.202631579;458.0625
Finland;2019-10-14;1.448148148;-0.34966443;3.823684211;1.239325843;9.0
Finland;2016-06-07;11.94642857;3.499342105;16.77320261;3.43248731;0.0
Finland;2019-07-27;22.45357143;15.05430464;28.66470588;5.68182E-4;0.0
Norway;2018-12-01;3.836842105;2.570192308;6.344761905;2.755967078;17.24479167
Finland;2018-02-20;-17.99285714;-21.40261438;-10.17254902;0.091758242;462.4090909
Finland;2015-12-29;-10.93928571;-14.76753247;-5.994771242;0.078787879;310.25
Finland;2017-04-04;3.671428571;-0.262987013;7.148366013;1.131413613;610.9
Norway;2015-06-14;7.722222222;5.59537037;11.67727273;1.76294964;3.095238095
Sweden;2015-05-06;10.06;5.968699187;12.86300813;4.056031746;40.50397878
Sweden;2016-01-25;-1.22;-7.74;-2.404464286;1.082286634;219.7883598
Finland;2018-05-28;15.64642857;5.894736842;21.8781457;0.05359116;0.0
Sweden;2016-07-25;19.64;13.23794643;26.09464286;1.374104235;0.0
Finland;2018-06-01;14.72857143;6.828;20.25131579;0.065384615;0.0
Norway;2016-04-02;2.331578947;0.070689655;5.957758621;3.487272727;176.2053571
Norway;2019-05-16;8.984210526;4.007920792;14.89029126;0.033613445;10.36315789
Finland;2015-05-03;3.221428571;0.93961039;6.693506494;0.879899497;398.625
Sweden;2019-02-04;-7.2;-15.13853211;-6.879723502;3.73137931;376.4247312
Norway;2016-07-19;12.52631579;8.759482759;16.9;2.475;0.0
Sweden;2016-05-13;7.55;1.74159292;13.05330396;1.528640777;2.447916667
Finland;2016-12-05;-6.514285714;-10.46866667;-0.632026144;0.36443299;226.9411765
Finland;2017-09-27;8.271428571;6.534210526;10.38627451;0.066486486;0.0
Sweden;2016-08-19;14.15;11.19026549;17.33318584;4.200977199;0.0
Norway;2019-10-01;4.552631579;2.369811321;8.56509434;4.380334728;12.92934783
Finland;2018-10-05;3.425;-2.556953642;7.040666667;5.132402235;0.0
Norway;2017-09-03;10.98421053;6.325892857;16.74732143;0.631521739;0.0
Norway;2015-11-06;3.483333333;2.869026549;6.958035714;9.70326087;3.297169811
Sweden;2016-12-03;-4.26;-11.53794643;-4.003111111;0.760650407;94.76712329
Norway;2017-01-15;-5.605263158;-8.100862069;-2.082905983;0.942490842;255.490991
Sweden;2019-01-23;-6.833333333;-13.25509259;-6.013761468;0.326975945;188.1666667
Norway;2016-06-08;8.536842105;6.847787611;13.8773913;0.767883212;0.410958904
Norway;2016-02-01;-2.427777778;-4.665789474;1.539285714;12.00328467;272.59375
Finland;2015-06-26;12.075;9.35974026;15.5538961;1.833333333;0.0
Finland;2018-08-20;13.35357143;9.150666667;17.67635135;4.486111111;0.0
Norway;2018-01-07;-4.0;-9.811009174;-0.347663551;5.439245283;338.9672897
Finland;2019-01-04;-5.685714286;-13.71523179;-3.317105263;0.788571429;252.2380952
Sweden;2016-04-14;2.49;-3.737885463;5.615044248;0.394813614;87.18832891
Sweden;2018-04-12;2.933333333;-5.602283105;9.789041096;0.0;373.9385475
Norway;2015-07-28;12.61111111;9.347706422;16.94587156;3.690974729;0.0
Finland;2019-02-06;-14.89642857;-20.63221477;-8.831081081;1.148275862;484.0909091
Norway;2018-01-21;-6.578947368;-9.031132075;-3.22952381;0.329056604;432.7056075
Norway;2016-06-21;12.12631579;9.202608696;16.81206897;0.921611722;0.0
Sweden;2016-11-02;0.89;-1.036160714;1.998672566;1.238834951;20.40712468
Norway;2018-12-06;-1.578947368;-4.068932039;0.916504854;6.132780083;70.359375
Sweden;2015-08-21;16.08;8.039430894;23.54796748;3.2E-4;0.0
Finland;2017-10-06;6.785714286;4.759210526;8.955555556;1.134594595;0.0
Sweden;2019-12-02;-2.1625;-6.15412844;-1.382949309;0.167950963;98.1232493
Sweden;2019-10-04;2.511111111;-0.453488372;4.859534884;0.249647887;0.789473684
Sweden;2016-08-10;11.12;7.685585586;14.06816143;3.903094463;0.0
Finland;2017-12-08;-1.525;-5.969480519;-0.456291391;5.090425532;239.1818182
Norway;2018-06-18;11.39473684;8.937037037;16.20560748;5.908778626;0.09478673
Finland;2016-12-27;-3.507142857;-5.79;-1.235099338;0.726804124;305.1428571
Norway;2017-04-27;1.368421053;-2.324347826;6.024347826;1.276470588;135.9192825
Finland;2015-06-11;10.4;7.021568627;13.72727273;0.176020408;0.0
Finland;2017-12-27;-7.164285714;-9.4;-4.022727273;1.452688172;364.2777778
Norway;2019-04-19;7.063157895;2.030097087;13.35673077;0.244813278;110.4814815
Sweden;2016-07-10;16.3;10.13031674;19.90090909;4.151712887;0.0
Norway;2016-08-21;13.50526316;11.50087719;18.98362069;2.178545455;0.0
Sweden;2019-01-29;-6.255555556;-12.85688073;-5.691324201;0.90137457;283.8356164
Finland;2015-06-02;11.67142857;8.06038961;15.19025974;3.021212121;0.0
Norway;2015-04-02;0.561111111;-1.925454545;4.9;1.950719424;285.9813084
Norway;2015-04-01;0.338888889;-2.483783784;4.571428571;2.521223022;272.0
Sweden;2016-10-24;4.88;2.217621145;4.94122807;3.739158576;0.421052632
Norway;2017-05-13;5.452631579;1.515517241;10.46896552;2.209090909;60.27027027
Finland;2018-11-05;4.582142857;2.354482759;5.766896552;0.205586592;46.28571429
Finland;2019-02-19;-1.053571429;-2.896666667;-0.281456954;3.65;447.2857143
Finland;2019-01-13;-8.510714286;-12.0751634;-3.721568627;2.318857143;299.2941176
Finland;2016-06-04;9.335714286;5.953642384;13.6;0.262121212;0.0
Norway;2019-04-17;5.557894737;0.142307692;10.72307692;0.040416667;129.0374332
Finland;2017-05-08;0.257142857;-3.222222222;3.536363636;0.158201058;558.875
Norway;2015-04-10;3.727777778;1.280733945;9.016071429;0.916546763;234.0852018
Sweden;2016-01-01;-0.52;-2.616996047;0.891269841;0.727536232;92.12598425
Norway;2018-10-18;5.231578947;3.612121212;9.488349515;2.930241935;0.103626943
Sweden;2019-07-02;11.97777778;8.013888889;15.69078341;1.967478261;0.0
Finland;2016-01-05;-20.49642857;-22.35324675;-15.31935484;0.076262626;193.2142857
Finland;2016-12-01;-2.832142857;-4.986184211;-0.589473684;0.967692308;190.5882353
Sweden;2017-06-28;13.43333333;6.166972477;18.18675799;0.065289256;0.0
Norway;2018-03-25;-1.615789474;-5.179816514;4.086111111;1.721590909;522.1395349
Finland;2019-06-03;10.88214286;3.495394737;15.32894737;4.1625;0.0
Finland;2016-03-17;-0.692857143;-3.497350993;3.614935065;0.733668342;431.8461538
Sweden;2015-12-09;5.16;0.6708;5.6768;0.912077295;62.5994695
Sweden;2019-09-13;11.81111111;7.994339623;14.51682243;0.544561404;0.0
Sweden;2017-06-15;15.61111111;8.604072398;20.80675676;1.19339934;0.0
Sweden;2019-03-29;6.455555556;3.043317972;10.12511416;0.571993127;210.1146132
Norway;2016-07-16;12.49473684;9.865217391;16.62758621;6.392363636;0.0
Norway;2019-10-08;3.857894737;1.454807692;5.982857143;6.758995816;10.16393443
Norway;2015-06-08;7.416666667;4.862616822;11.56454545;0.476978417;6.728110599
Sweden;2016-01-10;-6.03;-13.9437751;-6.076305221;5.334138486;181.9836957
Sweden;2016-10-14;3.34;-0.19380531;5.622767857;0.077184466;0.026315789
Finland;2015-04-22;4.55;0.909803922;8.087096774;2.580102041;453.2222222
Finland;2015-06-10;10.99642857;6.273202614;14.85974026;1.147959184;0.0
Finland;2016-06-06;8.417857143;3.881578947;12.51644737;0.018781726;0.0
Norway;2019-06-04;10.14210526;7.572115385;14.79142857;1.866806723;4.966850829
Sweden;2016-08-16;14.35;8.040178571;19.12142857;0.161074919;0.0
Norway;2018-09-19;11.70526316;10.066;15.8754902;7.445748988;0.476190476
Finland;2018-10-07;0.864285714;-2.103333333;5.827631579;0.004494382;44.6
Norway;2015-08-03;11.6;7.194545455;15.82272727;0.650362319;0.0
Finland;2015-07-29;14.77857143;11.31225806;17.94258065;7.238888889;0.0
Finland;2015-01-01;1.428571429;-1.015286624;2.912738854;1.714141414;284.5454545
Finland;2018-09-14;10.49642857;6.942176871;14.48933333;2.538333333;0.0
Norway;2016-12-14;-2.5;-4.956896552;1.588793103;0.723529412;101.2556054
Sweden;2015-11-21;-3.69;-9.026086957;-3.43531746;1.719743178;46.75977654
Finland;2015-04-07;3.989285714;0.842207792;6.820645161;0.463451777;503.0714286
Norway;2018-10-15;6.910526316;5.591919192;11.71485149;1.596774194;0.050761421
Norway;2017-01-28;0.077777778;-2.175;3.176521739;1.837269373;132.3468468
Sweden;2018-05-20;14.42222222;4.636866359;20.87880184;0.021247892;0.0
Finland;2019-08-27;15.89642857;9.357142857;21.53398693;0.181460674;0.0
Norway;2015-12-01;0.444444444;-1.804504505;2.87079646;4.298913043;95.84792627
Sweden;2019-09-15;11.13333333;7.088785047;12.91214953;2.029122807;0.0
Finland;2016-10-13;2.464285714;0.267763158;5.041830065;0.0625;0.0
Norway;2018-06-14;11.04210526;7.859047619;16.01981132;11.71846154;0.66509434
Sweden;2018-05-01;5.644444444;1.349321267;8.674660633;3.516020236;83.72159091
Sweden;2015-03-16;3.28;-4.217460317;7.667330677;0.001111111;149.4010417
Finland;2016-01-16;-15.875;-20.6130719;-11.40131579;1.3565;261.2
Norway;2019-05-05;1.989473684;-1.060784314;5.948076923;2.585;25.05376344
Finland;2019-05-03;-1.064285714;-3.117880795;1.598039216;3.962146893;133.7272727
Norway;2015-06-11;8.877777778;6.574311927;13.10454545;2.257913669;4.693779904
Finland;2018-10-26;-0.535714286;-1.994557823;1.247297297;0.380337079;21.5
Norway;2019-05-01;3.815789474;3.394117647;9.154368932;3.502083333;19.84656085
Norway;2016-12-08;1.568421053;0.975;6.521367521;7.105839416;88.20627803
Finland;2019-03-02;-7.689285714;-11.62364865;-2.968211921;2.776704545;414.95
Finland;2016-03-11;-2.067857143;-4.693464052;0.518954248;0.224365482;453.5789474
Norway;2016-01-24;-1.610526316;-4.164912281;0.554782609;2.629241877;268.6129032
Norway;2015-10-09;5.427777778;4.235779817;8.054954955;1.044;0.540540541
Norway;2019-10-07;3.194736842;-0.861904762;7.199056604;3.365271967;3.10326087
Norway;2015-09-25;8.75;6.788073394;12.68828829;7.679422383;0.0
Finland;2015-03-22;-6.322222222;-14.43612903;-2.572077922;1.889340102;415.1428571
Norway;2016-03-09;-1.347368421;-4.671929825;2.54;0.313868613;437.6933333
Sweden;2015-07-14;14.3;9.102074689;19.68353909;1.796774194;0.0
Finland;2015-07-01;14.33214286;9.733766234;18.4716129;0.153299492;0.0
Sweden;2019-03-14;0.833333333;-2.739351852;2.166359447;3.075601375;283.5911602
Norway;2016-12-05;-0.15;-2.118421053;4.68173913;1.449084249;100.2252252
Norway;2019-04-24;9.552631579;4.300990099;15.1184466;0.569620253;54.21578947
Norway;2019-01-29;-8.668421053;-12.41941748;-4.554807692;1.270638298;389.2239583
Finland;2016-04-03;0.671428571;-3.248026316;5.435947712;0.097487437;498.8888889
Norway;2018-11-03;2.847368421;0.515686275;6.423469388;2.225925926;14.02717391
Norway;2019-12-04;1.984210526;0.137383178;5.69245283;7.067647059;161.5396825
Finland;2017-06-03;5.625;2.095454545;8.781699346;0.248387097;142.25
Norway;2016-05-13;5.336842105;3.134782609;9.873504274;1.296350365;25.0
